ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_vir_wp,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,time
275220.47,7048010.9,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054890.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9812283908,7044240.037401051,309
275221.37,7048020.86,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054880.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98121105717,7044240.0374010205,310
275222.27,7048030.82,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054870.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98119369126,7044240.03740099,311
275223.17,7048040.78,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054860.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98117629474,7044240.037400959,312
275224.07,7048050.74,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054860.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98117629474,7044240.037400959,313
275224.98,7048060.7,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054850.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9811588647,7044240.037400928,314
275225.88,7048070.65,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054830.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.981123908,7044240.037400867,315
275226.78,7048080.61,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054830.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.981123908,7044240.037400867,316
275227.68,7048090.57,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054810.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98108882154,7044240.037400805,317
275228.58,7048100.53,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054810.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98108882154,7044240.037400805,318
275229.48,7048110.49,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",1.0,275000.0,7054800.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98107122944,7044240.037400775,319
275230.39,7048120.45,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054780.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9810359457,7044240.037401688,320
275231.29,7048130.41,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054770.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9810182545,7044240.037401658,321
275232.19,7048140.37,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054760.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9810005308,7044240.037401627,322
275233.09,7048150.33,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054760.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9810005308,7044240.037401627,323
275233.09,7048150.33,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054750.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9809827739,7044240.037401595,324
275234.89,7048170.25,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054740.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9809649833,7044240.0374015635,325
275235.79,7048180.21,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054740.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9809649833,7044240.0374015635,326
275236.69,7048190.17,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054730.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9809471606,7044240.037401532,327
275237.59,7048200.12,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054700.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9808934885,7044240.037401437,328
275238.49,7048210.08,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054700.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9808934885,7044240.037401437,329
275239.39,7048220.04,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054680.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98085753986,7044240.0374013735,330
275240.29,7048230.0,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054670.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9808395146,7044240.037401342,331
275241.19,7048239.96,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054660.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9808214544,7044240.03740131,332
275242.09,7048249.92,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054640.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9807852333,7044240.037401247,333
275242.99,7048259.88,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054640.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9807852333,7044240.037401247,334
275243.89,7048269.84,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054630.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98076707113,7044240.037401215,335
275244.79,7048279.8,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054630.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98076707113,7044240.037401215,336
275244.79,7048279.8,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054620.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9807488753,7044240.037402144,337
275246.58,7048299.72,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054610.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98073064466,7044240.037402112,338
275247.48,7048309.68,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",1.0,275000.0,7054590.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9806940799,7044240.037402048,339
275248.38,7048319.64,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054580.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98067574436,7044240.037402015,340
275249.28,7048329.6,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054560.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98063897004,7044240.03740195,341
275250.18,7048339.56,10.0,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054550.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98062053113,7044240.037401917,342
275251.08,7048349.52,9.99,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054540.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.980602056,7044240.037401885,343
275251.97,7048359.47,9.99,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054530.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9805835458,7044240.037401852,344
275252.87,7048369.42,9.98,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054530.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9805835458,7044240.037401852,345
275252.87,7048369.42,9.98,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054510.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98054641945,7044240.037401787,346
275254.66,7048389.3,9.97,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054500.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.980527803,7044240.037401754,347
275255.55,7048399.23,9.97,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054490.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9805091518,7044240.037401722,348
275256.45,7048409.16,9.97,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054490.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9805091518,7044240.037401722,349
275257.34,7048419.09,9.96,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054470.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98047174036,7044240.037402603,350
275258.23,7048429.01,9.96,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054470.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98047174036,7044240.037402603,351
275258.23,7048429.01,9.96,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054470.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98047174036,7044240.037402603,352
275260.01,7048448.85,9.96,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054440.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98041535204,7044240.037402504,353
275260.9,7048458.77,9.95,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054430.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9803964842,7044240.037402471,354
275261.79,7048468.68,9.95,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054420.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98037758016,7044240.037402437,355
275262.67,7048478.6,9.95,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054410.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9803586383,7044240.037402404,356
275263.56,7048488.51,9.95,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054410.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9803586383,7044240.037402404,357
275264.45,7048498.42,9.95,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054410.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9803586383,7044240.037402404,358
275264.45,7048498.42,9.95,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",1.0,275000.0,7054380.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9803015947,7044240.037402303,359
275266.21,7048518.23,9.95,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054380.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9803015947,7044240.037402303,360
275267.1,7048528.14,9.95,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054360.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98026338127,7044240.037402236,361
275267.98,7048538.05,9.94,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054350.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98024422006,7044240.037402202,362
275268.86,7048547.95,9.95,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054340.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98022501974,7044240.037402169,363
275269.74,7048557.86,9.95,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054340.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98022501974,7044240.037402169,364
275270.63,7048567.78,9.96,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054320.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9801865085,7044240.037403035,365
275271.53,7048577.7,9.96,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054310.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9801671965,7044240.037403001,366
275272.45,7048587.62,9.97,1.48,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054300.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9801478465,7044240.037402967,367
275273.4,7048597.54,9.97,1.47,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054290.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98012845905,7044240.0374029325,368
275274.37,7048607.46,9.97,1.47,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054290.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98012845905,7044240.0374029325,369
275275.39,7048617.38,9.98,1.47,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054280.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98010903376,7044240.037402898,370
275276.43,7048627.3,9.98,1.46,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054270.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98008957074,7044240.037402864,371
275277.52,7048637.22,9.98,1.46,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054270.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98008957074,7044240.037402864,372
275277.52,7048637.22,9.98,1.46,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054240.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98003095115,7044240.03740276,373
275279.83,7048657.05,9.98,1.45,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054240.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.98003095115,7044240.03740276,374
275281.05,7048666.96,9.99,1.44,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054220.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.97999168007,7044240.037402691,375
275282.33,7048676.86,9.99,1.44,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054210.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.97997198644,7044240.037402657,376
275283.64,7048686.76,9.99,1.43,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054210.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.97997198644,7044240.037402657,377
275283.64,7048686.76,9.99,1.43,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054190.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9799324819,7044240.037403508,378
275286.42,7048706.55,9.99,1.42,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",1.0,275000.0,7054180.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.97991267097,7044240.037403474,379
275287.88,7048716.43,9.99,1.42,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054170.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.9798928209,7044240.037403439,380
275289.39,7048726.31,9.99,1.41,"[[274962, 7045367, 10.0], [275512, 7051717, 10.0], [274962, 7052267, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,275000.0,7054160.0,10.0,-1.57,"[[275000, 7058000.0, 10.0], [275000, 7044000.0, 10.0]]",274999.97987293184,7044240.037403404,381
