ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_vir_wp,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,ship_3_x,ship_3_y,ship_3_u,ship_3_psi,ship_3_wp,ship_3_x_pred,ship_3_y_pred,ship_4_x,ship_4_y,ship_4_u,ship_4_psi,ship_4_wp,ship_4_x_pred,ship_4_y_pred,time
276083.92,7051066.24,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051055.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0224942516,7055754.9806001065,275236.56,7051810.39,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3632340061,7055846.132897504,275890.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956359444,7052000.038438247,610
276089.59,7051087.49,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051055.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0224942516,7055754.9806001065,275228.75,7051816.63,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3656973854,7055846.130666893,275880.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956369404,7052000.038504182,611
276092.42,7051098.12,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051065.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.022540064,7055754.980600149,275213.13,7051829.13,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36122880684,7055846.134459736,275870.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395638251,7052000.0385703435,612
276095.25,7051108.75,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051070.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02256304305,7055754.980600171,275213.13,7051829.13,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36122880684,7055846.134459736,275870.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395638251,7052000.0385703435,613
276098.09,7051119.38,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051070.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02256304305,7055754.980600171,275205.32,7051835.37,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36369171867,7055846.132228252,275860.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395639231,7052000.038636716,614
276098.09,7051119.38,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051070.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02256304305,7055754.980600171,275197.51,7051841.62,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3614576427,7055846.13412475,275850.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395640524,7052000.038703336,615
276103.75,7051140.63,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051075.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02258606476,7055754.980600192,275181.9,7051854.12,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36323365255,7055846.133222439,275840.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956418077,7052000.038770178,616
276106.59,7051151.26,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051090.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.022655418,7055754.9806002565,275174.09,7051860.36,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3656959687,7055846.13099042,275820.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395644028,7052000.038904558,617
276109.42,7051161.88,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051095.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0226786309,7055754.980600277,275174.09,7051860.36,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3656959687,7055846.13099042,275810.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395645285,7052000.038972115,618
276112.25,7051172.51,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",1.0,275000.0,7051100.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02270188933,7055754.980600298,275166.28,7051866.61,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3634624066,7055846.132887746,275800.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395646532,7052000.039039875,619
276115.09,7051183.14,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051105.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0227251991,7055754.98060032,275150.66,7051879.1,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3636907992,7055846.132552401,275790.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956477705,7052000.039107902,620
276117.92,7051193.77,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051110.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02274855453,7055754.980600341,275150.66,7051879.1,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3636907992,7055846.132552401,275780.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395649,7052000.039176154,621
276120.75,7051204.39,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051115.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0227719586,7055754.980600363,275150.66,7051879.1,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3636907992,7055846.132552401,275780.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395649,7052000.039176154,622
276123.58,7051215.02,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051115.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0227719586,7055754.980600363,275135.05,7051891.6,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36546946206,7055846.131653391,275770.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395650219,7052000.039244629,623
276123.58,7051215.02,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051120.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02279540815,7055754.980600384,275119.43,7051904.09,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3656977885,7055846.131318323,275750.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956526314,7052000.039382338,624
276129.25,7051236.28,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051125.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02281890914,7055754.9806004055,275119.43,7051904.09,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3656977885,7055846.131318323,275750.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956526314,7052000.039382338,625
276132.08,7051246.9,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051125.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02281890914,7055754.9806004055,275103.81,7051916.59,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.361232571,7055846.135115166,275730.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956553206,7052000.039521009,626
276132.08,7051246.9,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051140.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0228897028,7055754.98060047,275103.81,7051916.59,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.361232571,7055846.135115166,275730.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956553206,7052000.039521009,627
276137.75,7051268.16,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051140.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0228897028,7055754.98060047,275080.39,7051935.33,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3654751974,7055846.131985911,275700.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956588125,7052000.039730838,628
276137.75,7051268.16,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051155.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02296093584,7055754.980599683,275080.39,7051935.33,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3654751974,7055846.131985911,275700.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956588125,7052000.039730838,629
276143.41,7051289.41,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051155.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02296093584,7055754.980599683,275064.77,7051947.82,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36570324283,7055846.131650467,275680.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395661406,7052000.039871989,630
276143.41,7051289.41,11.0,1.31,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051165.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0230086709,7055754.9805997275,275064.77,7051947.82,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36570324283,7055846.131650467,275670.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395662843,7052000.039942922,631
276149.02,7051310.68,11.0,1.32,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051170.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02303261386,7055754.98059975,275049.15,7051960.32,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3612397515,7055846.13544942,275650.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395665377,7052000.040085573,632
276151.7,7051321.35,11.0,1.34,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051175.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0230566054,7055754.980599772,275041.34,7051966.56,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3636991331,7055846.133213815,275640.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395666475,7052000.040157289,633
276154.24,7051332.05,11.0,1.35,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051180.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0230806483,7055754.980599795,275033.53,7051972.81,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3614675229,7055846.135113485,275640.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395666475,7052000.040157289,634
276156.6,7051342.79,11.0,1.37,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051185.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0231047397,7055754.980599817,275033.53,7051972.81,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3614675229,7055846.135113485,275630.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956678725,7052000.040229252,635
276158.74,7051353.58,11.0,1.4,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051185.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0231047397,7055754.980599817,275025.73,7051979.06,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36548443144,7055846.1323230425,275620.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956689505,7052000.040301482,636
276160.64,7051364.42,11.0,1.42,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051190.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0231288825,7055754.980599839,275010.11,7051991.55,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36571229633,7055846.131987144,275620.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956689505,7052000.040301482,637
276162.25,7051375.29,11.0,1.45,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051200.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02317731903,7055754.980599884,275010.11,7051991.55,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36571229633,7055846.131987144,275610.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395670327,7052000.040373957,638
276163.57,7051386.21,11.0,1.48,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",1.0,275000.0,7051205.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.023201613,7055754.980599905,274994.49,7052004.05,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36125053617,7055846.135788313,275590.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039567305,7052000.040519716,639
276164.56,7051397.17,11.0,1.51,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051205.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.023201613,7055754.980599905,274986.68,7052010.29,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3637087827,7055846.133551215,275580.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956743964,7052000.040592975,640
276165.22,7051408.15,11.0,1.54,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051210.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02322596114,7055754.980599928,274978.88,7052016.54,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3677278147,7055846.130763449,275570.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395675426,7052000.040666524,641
276165.51,7051419.14,11.0,1.58,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051215.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02325035766,7055754.98059995,274971.07,7052022.79,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3654975164,7055846.132664732,275550.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395678067,7052000.040814383,642
276165.45,7051430.14,11.0,1.61,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051225.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0232993048,7055754.980599995,274963.26,7052029.04,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3632674538,7055846.134566176,275550.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395678067,7052000.040814383,643
276165.45,7051430.14,11.0,1.61,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051225.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0232993048,7055754.980599995,274955.45,7052035.28,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3657252023,7055846.132328373,275530.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039568097,7052000.040963336,644
276164.18,7051452.1,11.0,1.68,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051230.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.02332385554,7055754.980600017,274947.64,7052041.53,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36349505716,7055846.13423006,275520.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956822533,7052000.041038228,645
276162.98,7051463.03,11.0,1.72,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051235.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0233484586,7055754.9806000395,274947.64,7052041.53,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36349505716,7055846.13423006,275520.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956822533,7052000.041038228,646
276161.39,7051473.91,11.0,1.75,"[[274962, 7045017, 11.0], [275212, 7047967, 11.0], [276162, 7051517, 11.0], [275462, 7052217, 11.0], [275512, 7054517, 11.0], [274962, 7055067, 11.0], [274962, 7057817, 11.0]]","[[275000, 7044500, 11.0], [275000, 7060000, 11.0]]",0.0,275000.0,7051235.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7056000, 5.0]]",275000.0233484586,7055754.9806000395,274932.02,7052054.02,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36372219055,7055846.133893318,275510.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03956835263,7052000.041113386,647
